Date,Price,Open,High,Low,index,Change %
8/14/2019,1516.34,1501.38,1524.1,1494.25,1130,1.00%
8/15/2019,1523.2,1516.74,1526.76,1508.25,1129,0.45%
8/16/2019,1514.15,1524,1527.8,1504.2,1128,-0.59%
8/19/2019,1495.3,1511,1512.9,1492.4,1127,-1.24%
8/20/2019,1507.1,1495.55,1508.39,1492.75,1126,0.79%
8/21/2019,1502.3,1507.7,1508.4,1496.1,1125,-0.32%
8/22/2019,1498.8,1502.1,1504.6,1491.7,1124,-0.23%
8/23/2019,1526.85,1499.55,1530.43,1493.45,1123,1.87%
8/26/2019,1526.35,1539.25,1554.91,1524.55,1122,-0.03%
8/27/2019,1542.64,1526.25,1544.63,1524.75,1121,1.07%
8/28/2019,1539.1,1541.69,1547.1,1531.5,1120,-0.23%
8/29/2019,1527.7,1539.2,1550.7,1519.4,1119,-0.74%
8/30/2019,1520.25,1527.6,1533.4,1517.51,1118,-0.49%
9/2/2019,1530.59,1520.05,1533.77,1519.05,1117,0.68%
9/3/2019,1547,1529.6,1549.8,1521.4,1116,1.07%
9/4/2019,1552.6,1547.05,1557.25,1533.68,1115,0.36%
9/5/2019,1519.35,1552.45,1553.25,1509.28,1114,-2.14%
9/6/2019,1506.95,1519.25,1527.7,1502.75,1113,-0.82%
9/9/2019,1498.95,1507.1,1515.5,1497.6,1112,-0.53%
9/10/2019,1486.4,1499.6,1501.9,1484.8,1111,-0.84%
9/11/2019,1497.6,1486.45,1498.41,1484.9,1110,0.75%
9/12/2019,1498.95,1497.45,1523.86,1488.65,1109,0.09%
9/13/2019,1488.7,1498.45,1509.06,1485.51,1108,-0.68%
9/16/2019,1498.8,1503.59,1512.81,1496.2,1107,0.68%
9/17/2019,1503.1,1499.45,1507.9,1493.9,1106,0.29%
9/18/2019,1493.9,1501.4,1511.25,1484.41,1105,-0.61%
9/19/2019,1499.2,1493.6,1504.2,1488.8,1104,0.35%
9/20/2019,1517.15,1499.6,1517.21,1498,1103,1.20%
9/23/2019,1522.12,1516.65,1527.05,1511.35,1102,0.33%
9/24/2019,1532.3,1522.5,1536.1,1515.95,1101,0.67%
9/25/2019,1504.15,1531.6,1535.4,1501.41,1100,-1.84%
9/26/2019,1505.8,1503.89,1512.6,1501.74,1099,0.11%
9/27/2019,1496.94,1506.18,1507.79,1486.98,1098,-0.59%
9/30/2019,1472.25,1497.08,1500.5,1464.24,1097,-1.65%
10/1/2019,1478.98,1472.3,1487.42,1458.9,1096,0.46%
10/2/2019,1499.51,1479.19,1504.98,1474.25,1095,1.39%
10/3/2019,1505,1499.55,1518.75,1495.85,1094,0.37%
10/4/2019,1504.6,1505.19,1510.94,1497.01,1093,-0.03%
10/7/2019,1493.6,1504.76,1509.47,1489.94,1092,-0.73%
10/8/2019,1505.51,1493.4,1508.56,1487.49,1091,0.80%
10/9/2019,1505.7,1506.06,1511.6,1499.7,1090,0.01%
10/10/2019,1494.3,1505.6,1517.07,1491.4,1089,-0.76%
10/11/2019,1489.85,1494.46,1503.49,1474.3,1088,-0.30%
10/14/2019,1492.9,1488.6,1497.1,1482.6,1087,0.20%
10/15/2019,1481.17,1493.25,1497.99,1477.46,1086,-0.79%
10/16/2019,1489.77,1481.28,1491.6,1477.05,1085,0.58%
10/17/2019,1491.89,1490.4,1497.43,1483.35,1084,0.14%
10/18/2019,1490.1,1492.32,1494.33,1484.8,1083,-0.12%
10/21/2019,1484.5,1492.02,1495.31,1481.75,1082,-0.38%
10/22/2019,1488.05,1484.66,1489.17,1480.84,1081,0.24%
10/23/2019,1492.1,1488.2,1496.24,1487.49,1080,0.27%
10/24/2019,1503.65,1492.3,1504.21,1488.02,1079,0.77%
10/25/2019,1504.73,1504.75,1518.1,1500.55,1078,0.07%
10/28/2019,1492.69,1504.21,1508.36,1489.65,1077,-0.80%
10/29/2019,1487.6,1492.64,1495,1483.71,1076,-0.34%
10/30/2019,1495.4,1487.6,1496.8,1481.02,1075,0.52%
10/31/2019,1513.36,1496.39,1514.39,1493.64,1074,1.20%
11/1/2019,1513.95,1513.53,1515.81,1503.3,1073,0.04%
11/4/2019,1509.63,1513.8,1514.93,1504.46,1072,-0.29%
11/5/2019,1484.1,1509.64,1509.9,1479.35,1071,-1.69%
11/6/2019,1490.46,1484.1,1494.3,1482.21,1070,0.43%
11/7/2019,1468.07,1490.29,1492.32,1461,1069,-1.50%
11/8/2019,1458.66,1468.01,1473.25,1456.05,1068,-0.64%
11/11/2019,1455.9,1458.96,1466.59,1448.14,1067,-0.19%
11/12/2019,1457.19,1455.79,1460.32,1445.43,1066,0.09%
11/13/2019,1463.19,1457.19,1467.14,1455.9,1065,0.41%
11/14/2019,1471.2,1463.18,1474.48,1460.76,1064,0.55%
11/15/2019,1467.37,1471.2,1471.43,1462.05,1063,-0.26%
11/18/2019,1470.85,1467.51,1474.1,1455.97,1062,0.24%
11/19/2019,1472.38,1470.85,1475.5,1464.3,1061,0.10%
11/20/2019,1471.25,1472.39,1478.9,1465.66,1060,-0.08%
11/21/2019,1464.4,1471.4,1475.85,1462.43,1059,-0.47%
11/22/2019,1462.29,1464.4,1473.15,1461,1058,-0.14%
11/25/2019,1454.97,1462.14,1462.14,1453.5,1057,-0.50%
11/26/2019,1461.6,1455.28,1463.06,1450.7,1056,0.46%
11/27/2019,1454.35,1461.35,1461.82,1452.2,1055,-0.50%
11/28/2019,1458.34,1456.85,1458.45,1454.19,1054,0.27%
11/29/2019,1464.8,1456.7,1467.21,1453.38,1053,0.44%
12/2/2019,1462.44,1466.73,1466.73,1453.7,1052,-0.16%
12/3/2019,1477.34,1462.5,1481.9,1458.87,1051,1.02%
12/4/2019,1474.35,1477.21,1484.25,1471.21,1050,-0.20%
12/5/2019,1475.7,1474.06,1480.5,1472.6,1049,0.09%
12/6/2019,1459.76,1475.85,1477.15,1458.42,1048,-1.08%
12/9/2019,1461.99,1459.19,1465.5,1458.55,1047,0.15%
12/10/2019,1464.21,1462.08,1469.24,1459.55,1046,0.15%
12/11/2019,1474.85,1464.04,1478.9,1462.14,1045,0.73%
12/12/2019,1469.43,1474.85,1486.9,1464.45,1044,-0.37%
12/13/2019,1475.81,1469.62,1478,1462.41,1043,0.43%
12/16/2019,1476.25,1475.45,1479.86,1472.8,1042,0.03%
12/17/2019,1476.45,1476.25,1480.61,1474.06,1041,0.01%
12/18/2019,1475.44,1476.45,1479.39,1470.1,1040,-0.07%
12/19/2019,1479.15,1475.29,1481.9,1472.6,1039,0.25%
12/20/2019,1478.2,1479.29,1481.06,1475.5,1038,-0.06%
12/23/2019,1485.52,1478.2,1486.16,1477.5,1037,0.50%
12/24/2019,1499.56,1486.07,1501.08,1484.96,1036,0.95%
12/25/2019,1499.55,1499.55,1499.55,1499.55,1035,0.00%
12/26/2019,1511.55,1499.41,1512.55,1497.45,1034,0.80%
12/27/2019,1510.67,1511.55,1515.34,1506.73,1033,-0.06%
12/30/2019,1515.22,1511.49,1516.3,1509.96,1032,0.30%
12/31/2019,1517.39,1515.51,1525.59,1514.79,1031,0.14%
1/1/2020,1517.3,1517.26,1517.48,1517.2,1030,-0.01%
1/2/2020,1528.94,1517.13,1531.3,1517.09,1029,0.77%
1/3/2020,1551.65,1529.11,1553.45,1527.95,1028,1.49%
1/6/2020,1565.96,1560.59,1582.69,1560.59,1027,0.92%
1/7/2020,1573.99,1565.93,1577.38,1555.1,1026,0.51%
1/8/2020,1555.81,1573.99,1611,1551.97,1025,-1.16%
1/9/2020,1552.37,1555.76,1561.33,1539.88,1024,-0.22%
1/10/2020,1562.28,1552.26,1563.19,1545.32,1023,0.64%
1/13/2020,1548.3,1562.29,1562.3,1546.52,1022,-0.89%
1/14/2020,1546.37,1548.31,1548.8,1535.88,1021,-0.12%
1/15/2020,1556.19,1546.26,1558.23,1546.01,1020,0.64%
1/16/2020,1552.79,1556.17,1558.14,1547.85,1019,-0.22%
1/17/2020,1556.61,1552.9,1561.3,1549.26,1018,0.25%
1/20/2020,1561.58,1558.56,1562.81,1556.35,1017,0.32%
1/21/2020,1558.02,1560.85,1568.65,1546.25,1016,-0.23%
1/22/2020,1558.91,1558.03,1559.35,1549.81,1015,0.06%
1/23/2020,1563.33,1558.93,1567.94,1551.29,1014,0.28%
1/24/2020,1570.65,1563.29,1575.76,1556.16,1013,0.47%
1/27/2020,1581.95,1579.99,1586.72,1575.59,1012,0.72%
1/28/2020,1566.24,1582.05,1583.17,1565.64,1011,-0.99%
1/29/2020,1577.12,1566.21,1577.96,1563.1,1010,0.69%
1/30/2020,1574.22,1576.98,1585.97,1572.49,1009,-0.18%
1/31/2020,1590.2,1574.27,1590.2,1570.84,1008,1.02%
2/3/2020,1576.45,1589.85,1591.86,1571.26,1007,-0.86%
2/4/2020,1552.55,1576.3,1579.54,1548.99,1006,-1.52%
2/5/2020,1556.7,1552.57,1562.31,1547.2,1005,0.27%
2/6/2020,1566.85,1556.88,1568.29,1552.24,1004,0.65%
2/7/2020,1570.29,1566.96,1574.05,1562.38,1003,0.22%
2/10/2020,1572.3,1569.94,1577.16,1568.01,1002,0.13%
2/11/2020,1567.72,1572.01,1573.96,1562.18,1001,-0.29%
2/12/2020,1565.63,1567.73,1570.48,1561.46,1000,-0.13%
2/13/2020,1576.39,1565.62,1578.11,1565.43,999,0.69%
2/14/2020,1584.7,1576.29,1585.04,1573.15,998,0.53%
2/17/2020,1581.1,1584.75,1584.86,1578.4,997,-0.23%
2/18/2020,1601.91,1583.31,1605.35,1582.96,996,1.32%
2/19/2020,1611.64,1601.8,1612.91,1599.49,995,0.61%
2/20/2020,1619.7,1611.71,1623.74,1603.89,994,0.50%
2/21/2020,1643.7,1619.79,1649.14,1618.99,993,1.48%
2/24/2020,1660.72,1658.96,1688.96,1652.3,992,1.04%
2/25/2020,1635.38,1660.72,1660.85,1629.01,991,-1.53%
2/26/2020,1639.96,1635.46,1655.07,1625.72,990,0.28%
2/27/2020,1642.35,1640.56,1660.44,1635.66,989,0.15%
2/28/2020,1585.12,1642.14,1649.49,1565.86,988,-3.48%
3/2/2020,1590.73,1590.99,1610.78,1579.54,987,0.35%
3/3/2020,1639.77,1590.78,1649.5,1587.79,986,3.08%
3/4/2020,1635.83,1639.85,1651.68,1631.99,985,-0.24%
3/5/2020,1670.61,1635.83,1674.66,1634.92,984,2.13%
3/6/2020,1674.23,1670.66,1692.11,1647.98,983,0.22%
3/9/2020,1680.2,1694.6,1703.16,1657.96,982,0.36%
3/10/2020,1649.36,1678.9,1680.36,1642.11,981,-1.84%
3/11/2020,1635.03,1649.69,1670.97,1632.9,980,-0.87%
3/12/2020,1577.09,1634.69,1650.13,1560.96,979,-3.54%
3/13/2020,1529.7,1576.83,1597.72,1506.73,978,-3.00%
3/16/2020,1514.61,1550.59,1573.49,1451.68,977,-0.99%
3/17/2020,1528.58,1512.05,1553.11,1465.6,976,0.92%
3/18/2020,1486.3,1527.3,1546.05,1472.6,975,-2.77%
3/19/2020,1471,1486.1,1501.61,1464.75,974,-1.03%
3/20/2020,1498.24,1470.39,1516.43,1460.49,973,1.85%
3/23/2020,1553.81,1508.25,1561.76,1485.4,972,3.71%
3/24/2020,1622.03,1565.36,1644.35,1564.77,971,4.39%
3/25/2020,1613.79,1618.79,1636.29,1584.18,970,-0.51%
3/26/2020,1632.38,1620.16,1645.8,1595.81,969,1.15%
3/27/2020,1623.5,1634.99,1640.76,1614.75,968,-0.54%
3/30/2020,1623.3,1617.38,1635.59,1607.63,967,-0.01%
3/31/2020,1571.31,1612.25,1623.52,1562.25,966,-3.20%
4/1/2020,1595.05,1569.45,1604.12,1568.91,965,1.51%
4/2/2020,1613.79,1590.75,1621.27,1576.43,964,1.17%
4/3/2020,1618.45,1609.99,1627.04,1607,963,0.29%
4/6/2020,1663,1596.8,1669.76,1596.8,962,2.75%
4/7/2020,1648.95,1662.38,1671.88,1641.06,961,-0.84%
4/8/2020,1646.52,1645.94,1657.06,1641.15,960,-0.15%
4/9/2020,1684.07,1644.28,1690.29,1642.34,959,2.28%
4/10/2020,1689.9,1675,1696.5,1675,958,0.35%
4/13/2020,1714.32,1682.25,1722.36,1672.95,957,1.45%
4/14/2020,1729.7,1714.09,1748.5,1709.1,956,0.90%
4/15/2020,1716.6,1729.43,1731.43,1706.99,955,-0.76%
4/16/2020,1718.4,1716.29,1738.74,1706.92,954,0.10%
4/17/2020,1684.69,1713.49,1718.69,1678.52,953,-1.96%
4/20/2020,1694.12,1691.44,1703.02,1671.74,952,0.56%
4/21/2020,1687.02,1694.22,1698.48,1660.99,951,-0.42%
4/22/2020,1714.82,1686.47,1719.66,1680.05,950,1.65%
4/23/2020,1731.59,1713,1738.84,1704.05,949,0.98%
4/24/2020,1729.43,1733.32,1737.89,1710.63,948,-0.12%
4/27/2020,1715.57,1724.86,1727.82,1705.82,947,-0.80%
4/28/2020,1708.63,1716.19,1716.19,1691.8,946,-0.40%
4/29/2020,1712.38,1708.72,1717.52,1697.72,945,0.22%
4/30/2020,1685.05,1715.22,1726.14,1684.16,944,-1.60%
5/1/2020,1700.41,1685.24,1706.21,1669.82,943,0.91%
5/4/2020,1701.69,1697.26,1712,1690.96,942,0.08%
5/5/2020,1707.17,1701.78,1712.6,1691.13,941,0.32%
5/6/2020,1685.88,1705.77,1707.85,1681.34,940,-1.25%
5/7/2020,1717.94,1686.08,1722.02,1681.96,939,1.90%
5/8/2020,1702.65,1717.46,1724.56,1701.61,938,-0.89%
5/11/2020,1697.35,1703.76,1713.67,1691.56,937,-0.31%
5/12/2020,1702.72,1696.25,1711.04,1692.28,936,0.32%
5/13/2020,1715.99,1701.21,1718.33,1697.92,935,0.78%
5/14/2020,1730.65,1715.01,1737.34,1710.39,934,0.85%
5/15/2020,1743,1731.13,1753.25,1728.52,933,0.71%
5/18/2020,1732.32,1742.93,1764.81,1726.26,932,-0.61%
5/19/2020,1745.11,1733.37,1748.77,1725.83,931,0.74%
5/20/2020,1749.5,1744.44,1754.08,1740.91,930,0.25%
5/21/2020,1726.34,1750.18,1750.64,1717.56,929,-1.32%
5/22/2020,1736.07,1725.26,1741.51,1724.29,928,0.56%
5/25/2020,1729.57,1734.73,1735.57,1720.47,927,-0.37%
5/26/2020,1712.45,1729.65,1736.29,1708.31,926,-0.99%
5/27/2020,1709.25,1712.03,1715.77,1693.6,925,-0.19%
5/28/2020,1719.4,1709.68,1727.69,1707.19,924,0.59%
5/29/2020,1728.3,1721.7,1738.99,1713.79,923,0.52%
6/1/2020,1740.34,1736.42,1744.52,1727.03,922,0.70%
6/2/2020,1727.97,1740.93,1745.54,1721.52,921,-0.71%
6/3/2020,1698.63,1728.97,1732.92,1690.01,920,-1.70%
6/4/2020,1711.84,1699.11,1722.22,1697.4,919,0.78%
6/5/2020,1685.83,1711.2,1716.39,1670.75,918,-1.52%
6/8/2020,1695.47,1684.16,1701.27,1677.61,917,0.57%
6/9/2020,1714.57,1700.25,1720.75,1691.92,916,1.13%
6/10/2020,1737.1,1714.33,1740.29,1708.83,915,1.31%
6/11/2020,1727.51,1737.11,1744.72,1721.34,914,-0.55%
6/12/2020,1730.8,1728.32,1743.59,1723.12,913,0.19%
6/15/2020,1725.53,1732.35,1734.78,1704.76,912,-0.30%
6/16/2020,1727.46,1725.79,1733.06,1715.93,911,0.11%
6/17/2020,1727.04,1727.34,1730.62,1713.37,910,-0.02%
6/18/2020,1722.99,1725.57,1736.87,1717.28,909,-0.23%
6/19/2020,1743.62,1723.16,1745.68,1721.36,908,1.20%
6/22/2020,1755.44,1749,1763.82,1743.78,907,0.68%
6/23/2020,1767.54,1756.03,1771.69,1747.9,906,0.69%
6/24/2020,1762.43,1769.09,1780.06,1761.09,905,-0.29%
6/25/2020,1761.82,1759.76,1768.84,1755.23,904,-0.03%
6/26/2020,1771.47,1762.35,1772.36,1748.04,903,0.55%
6/29/2020,1772.28,1773.27,1775.86,1766.07,902,0.05%
6/30/2020,1781.66,1771.77,1786.46,1765.77,901,0.53%
7/1/2020,1770.32,1780.91,1789.27,1759.02,900,-0.64%
7/2/2020,1776.13,1769.6,1780.21,1757.85,899,0.33%
7/3/2020,1775.05,1774.03,1777.01,1772.03,898,-0.06%
7/6/2020,1783.9,1776.24,1786.98,1770.09,897,0.50%
7/7/2020,1795.26,1784.57,1797.93,1774.37,896,0.64%
7/8/2020,1810.78,1794.93,1818.37,1791.82,895,0.86%
7/9/2020,1803.19,1810.68,1815.99,1795.76,894,-0.42%
7/10/2020,1798.89,1801.71,1810.94,1794.47,893,-0.24%
7/13/2020,1803.39,1798.69,1813.65,1797.94,892,0.25%
7/14/2020,1807.78,1802.77,1810.94,1791.02,891,0.24%
7/15/2020,1811.9,1808.14,1815,1802.91,890,0.23%
7/16/2020,1797.05,1811.72,1813.41,1795.1,889,-0.82%
7/17/2020,1809.9,1797.3,1812.59,1795.11,888,0.72%
7/20/2020,1816.09,1809.28,1820.76,1805.7,887,0.34%
7/21/2020,1842.22,1815.53,1843.75,1815.44,886,1.44%
7/22/2020,1872.07,1841.89,1872.41,1840.25,885,1.62%
7/23/2020,1887.44,1871.97,1898.49,1862.38,884,0.82%
7/24/2020,1901.46,1886.83,1906.47,1881.58,883,0.74%
7/27/2020,1942.42,1899.29,1945.71,1899.29,882,2.15%
7/28/2020,1959.5,1942.22,1981.14,1907.69,881,0.88%
7/29/2020,1970.73,1959.71,1980.67,1944.96,880,0.57%
7/30/2020,1960.5,1970.89,1972.25,1940.17,879,-0.52%
7/31/2020,1975.89,1960.96,1981.11,1955.99,878,0.79%
8/3/2020,1977.25,1980.43,1985.22,1960.15,877,0.07%
8/4/2020,2018.52,1976.45,2019.96,1968.38,876,2.09%
8/5/2020,2040.4,2018.98,2056.1,2010.33,875,1.08%
8/6/2020,2063.81,2040.03,2069.84,2034.83,874,1.15%
8/7/2020,2035.03,2064.52,2072.9,2015.48,873,-1.39%
8/10/2020,2027.77,2033.71,2050.1,2019.42,872,-0.36%
8/11/2020,1911.64,2027.11,2031.59,1901.57,871,-5.73%
8/12/2020,1918.07,1911.26,1949.26,1863.92,870,0.34%
8/13/2020,1954,1920.87,1966.83,1913.42,869,1.87%
8/14/2020,1944.29,1953.98,1962.62,1932.46,868,-0.50%
8/17/2020,1986.2,1946.22,1990.91,1929.74,867,2.16%
8/18/2020,2001.2,1985.47,2015.23,1977.56,866,0.76%
8/19/2020,1929.82,2001.22,2006.51,1924.63,865,-3.57%
8/20/2020,1943.6,1929.28,1955.99,1925.47,864,0.71%
8/21/2020,1940.16,1946.96,1956.37,1911.76,863,-0.18%
8/24/2020,1933.09,1938.63,1962.04,1924.28,862,-0.36%
8/25/2020,1928.19,1932.66,1937.55,1914.31,861,-0.25%
8/26/2020,1954.03,1928.66,1955.15,1902.81,860,1.34%
8/27/2020,1929.2,1953.35,1976.32,1909.96,859,-1.27%
8/28/2020,1964.89,1929.44,1973.81,1923.71,858,1.85%
8/31/2020,1970.15,1965.39,1976.53,1954.55,857,0.27%
9/1/2020,1970.49,1967.58,1992.26,1963.22,856,0.02%
9/2/2020,1942.98,1969.71,1974.41,1932.75,855,-1.40%
9/3/2020,1930.85,1943,1951.15,1921.95,854,-0.62%
9/4/2020,1932.85,1931.51,1942.25,1916.64,853,0.10%
9/7/2020,1929.18,1930.35,1941.45,1924.43,852,-0.19%
9/8/2020,1931.26,1929.14,1940.8,1906.57,851,0.11%
9/9/2020,1946.66,1932.26,1950.95,1920.2,850,0.80%
9/10/2020,1954.07,1946.06,1966.5,1941.42,849,0.38%
9/11/2020,1941.5,1955.2,1957.95,1937.42,848,-0.64%
9/14/2020,1956.37,1941.05,1962.52,1937.46,847,0.77%
9/15/2020,1955.52,1957.31,1972.35,1948.64,846,-0.04%
9/16/2020,1959.32,1956.19,1973.63,1949.89,845,0.19%
9/17/2020,1942.6,1959.99,1963.48,1932.99,844,-0.85%
9/18/2020,1949.69,1943.87,1960.2,1941.79,843,0.37%
9/21/2020,1912.57,1949.55,1955.75,1883.21,842,-1.90%
9/22/2020,1899.28,1912.8,1919.99,1894.93,841,-0.69%
9/23/2020,1863.55,1900.2,1905.56,1855.77,840,-1.88%
9/24/2020,1868.04,1863.42,1877.3,1848.45,839,0.24%
9/25/2020,1860.05,1868.61,1875.28,1852.59,838,-0.43%
9/28/2020,1880.85,1859,1883.39,1849.19,837,1.12%
9/29/2020,1897.69,1881.4,1899.24,1875.56,836,0.90%
9/30/2020,1885.44,1897.81,1902.39,1881.31,835,-0.65%
10/1/2020,1905.05,1885.8,1912.09,1884.48,834,1.04%
10/2/2020,1898.7,1905.65,1917.28,1889.57,833,-0.33%
10/5/2020,1912.9,1902.24,1918.74,1886.81,832,0.75%
10/6/2020,1877.13,1913.28,1921.1,1874.57,831,-1.87%
10/7/2020,1887.22,1878.84,1898.31,1873.05,830,0.54%
10/8/2020,1893.09,1887.4,1900.73,1881.86,829,0.31%
10/9/2020,1929.43,1894.19,1930.83,1893.32,828,1.92%
10/12/2020,1921.95,1930.5,1933.45,1918.19,827,-0.39%
10/13/2020,1890.82,1922.42,1925.73,1886.59,826,-1.62%
10/14/2020,1900.89,1891.9,1913.03,1882.44,825,0.53%
10/15/2020,1907.82,1900.31,1909.22,1889.46,824,0.36%
10/16/2020,1898.97,1907.95,1914.06,1897.59,823,-0.46%
10/19/2020,1904.27,1899.94,1918.59,1897.09,822,0.28%
10/20/2020,1906.39,1904.24,1914.2,1894.74,821,0.11%
10/21/2020,1924.49,1908.65,1931.41,1907.94,820,0.95%
10/22/2020,1904.04,1924.34,1926,1894.8,819,-1.06%
10/23/2020,1900.79,1904.24,1914.3,1894.54,818,-0.17%
10/26/2020,1901.69,1902.34,1908.55,1890.9,817,0.05%
10/27/2020,1906.83,1902.19,1911.34,1897.47,816,0.27%
10/28/2020,1877.06,1908.05,1911.03,1869.59,815,-1.56%
10/29/2020,1867.13,1876.94,1885.42,1859.67,814,-0.53%
10/30/2020,1877.95,1868.24,1889.85,1864.64,813,0.58%
11/2/2020,1895.1,1878.59,1896.12,1873.21,812,0.91%
11/3/2020,1908.36,1895.8,1910.71,1886.81,811,0.70%
11/4/2020,1903.21,1908.59,1916.68,1883.15,810,-0.27%
11/5/2020,1948.56,1903.65,1952.95,1902.43,809,2.38%
11/6/2020,1951.51,1949.24,1960.77,1935.4,808,0.15%
11/9/2020,1861.86,1954.65,1965.92,1850.36,807,-4.59%
11/10/2020,1876.5,1862.15,1890.6,1860.3,806,0.79%
11/11/2020,1864.71,1877.34,1884.93,1856.05,805,-0.63%
11/12/2020,1875.76,1865.3,1883.88,1862.46,804,0.59%
11/13/2020,1888.04,1876.44,1897.16,1873.76,803,0.65%
11/16/2020,1888.52,1888.74,1899.35,1864.74,802,0.03%
11/17/2020,1878.6,1889.15,1893.9,1877.69,801,-0.52%
11/18/2020,1871.41,1878.6,1884.92,1863.94,800,-0.38%
11/19/2020,1867.37,1871.44,1874.34,1852.48,799,-0.22%
11/20/2020,1870.49,1867.59,1879.98,1860.66,798,0.17%
11/23/2020,1835.85,1869.84,1876.72,1830.85,797,-1.85%
11/24/2020,1807.51,1836.65,1839.26,1800.69,796,-1.54%
11/25/2020,1805.3,1807.69,1817.98,1801.33,795,-0.12%
11/26/2020,1810.57,1805.74,1818.78,1805.31,794,0.29%
11/27/2020,1788.13,1811.09,1813.81,1773.93,793,-1.24%
11/30/2020,1777.02,1789.05,1789.99,1764.69,792,-0.62%
12/1/2020,1814.87,1777.4,1817.55,1775.52,791,2.13%
12/2/2020,1831.01,1815.19,1832.65,1806.99,790,0.89%
12/3/2020,1840.36,1831.34,1844.45,1823.6,789,0.51%
12/4/2020,1837.61,1841.05,1848.26,1829.3,788,-0.15%
12/7/2020,1863.69,1837.99,1868.76,1822.99,787,1.42%
12/8/2020,1871.36,1863.55,1875.79,1859.83,786,0.41%
12/9/2020,1839.11,1871.19,1871.37,1825.71,785,-1.72%
12/10/2020,1835.31,1839.59,1850.4,1828.48,784,-0.21%
12/11/2020,1839.03,1835.55,1847.89,1824.23,783,0.20%
12/14/2020,1827.17,1839.3,1839.86,1819.92,782,-0.64%
12/15/2020,1853.46,1827.8,1855.76,1825.29,781,1.44%
12/16/2020,1864.15,1853.94,1866.2,1844.75,780,0.58%
12/17/2020,1885.87,1864.26,1896.26,1861.83,779,1.17%
12/18/2020,1880.66,1885.8,1889.88,1876.97,778,-0.28%
12/21/2020,1876.21,1883.2,1906.93,1856.69,777,-0.24%
12/22/2020,1859.56,1876.65,1884.61,1858.73,776,-0.89%
12/23/2020,1872.08,1859.99,1878.59,1858.59,775,0.67%
12/24/2020,1876.56,1872.74,1882.55,1869.52,774,0.24%
12/25/2020,1875.82,1877.07,1877.07,1877.07,773,-0.04%
12/28/2020,1871.19,1885.93,1900.53,1869.21,772,-0.25%
12/29/2020,1877.99,1872.24,1886.91,1870.99,771,0.36%
12/30/2020,1893.37,1878.34,1894.06,1875.66,770,0.82%
12/31/2020,1896.49,1893.55,1901.26,1884.77,769,0.16%
1/1/2021,1898.1,1897.69,1899.12,1897.39,768,0.09%
1/4/2021,1942.28,1906.05,1944.65,1905.36,767,2.33%
1/5/2021,1949.35,1942.65,1953.17,1934.08,766,0.36%
1/6/2021,1918.81,1950.3,1959.6,1901.11,765,-1.57%
1/7/2021,1912.5,1919.4,1927.97,1906.86,764,-0.33%
1/8/2021,1848.26,1912.9,1917.85,1828.74,763,-3.36%
1/11/2021,1844.66,1849.34,1857.05,1817.14,762,-0.19%
1/12/2021,1855.63,1845.34,1864.08,1837.41,761,0.59%
1/13/2021,1843.41,1856.19,1863.26,1843.34,760,-0.66%
1/14/2021,1846.37,1843.94,1857.59,1833.21,759,0.16%
1/15/2021,1826.59,1846.8,1856.85,1823.21,758,-1.07%
1/18/2021,1836.89,1828.94,1840.95,1810.46,757,0.56%
1/19/2021,1839.34,1838.09,1845.98,1833.06,756,0.13%
1/20/2021,1870.91,1840.05,1872.03,1832.46,755,1.72%
1/21/2021,1869.91,1871.07,1875.45,1858.16,754,-0.05%
1/22/2021,1852.55,1870.09,1871.17,1837.09,753,-0.93%
1/25/2021,1854.99,1855.75,1868.45,1847.3,752,0.13%
1/26/2021,1850.31,1855.55,1861.86,1848.36,751,-0.25%
1/27/2021,1843.99,1850.65,1853.58,1831.29,750,-0.34%
1/28/2021,1840.36,1844.34,1864.26,1833.81,749,-0.20%
1/29/2021,1846.09,1840.9,1876.03,1839.56,748,0.31%
2/1/2021,1860.16,1863.05,1871.84,1849.04,747,0.76%
2/2/2021,1837.35,1860.84,1864.26,1829.46,746,-1.23%
2/3/2021,1833.76,1837.49,1845.29,1829.49,745,-0.20%
2/4/2021,1792.26,1834.34,1835.13,1785.15,744,-2.26%
2/5/2021,1811.62,1792.49,1815.32,1791.8,743,1.08%
2/8/2021,1830.16,1815.44,1839.15,1807.48,742,1.02%
2/9/2021,1837.06,1830.59,1849.15,1828.63,741,0.38%
2/10/2021,1842.22,1837.55,1855.7,1833.91,740,0.28%
2/11/2021,1825.36,1842.65,1847.95,1820.63,739,-0.91%
2/12/2021,1823.46,1825.9,1830.8,1810.33,738,-0.10%
2/15/2021,1818.51,1825.34,1827.59,1815.71,737,-0.27%
2/16/2021,1794.31,1819.34,1826.75,1789.19,736,-1.33%
2/17/2021,1776.26,1794.65,1795.45,1769.27,735,-1.01%
2/18/2021,1775.49,1776.69,1789.88,1767.98,734,-0.04%
2/19/2021,1782.31,1776.19,1791.7,1760.13,733,0.38%
2/22/2021,1808.66,1782.24,1812.76,1780.46,732,1.48%
2/23/2021,1805.06,1809.09,1816.27,1795.78,731,-0.20%
2/24/2021,1804.36,1805.34,1813.99,1783.3,730,-0.04%
2/25/2021,1769.88,1804.8,1806.06,1765.44,729,-1.91%
2/26/2021,1733.49,1770.49,1776.1,1717.26,728,-2.06%
